"Site Name1","Impression Source","Site Active","SiteAlias Name","Alias Active","Platform","Display Revenue Model","Minimum Display CPM Currency","Minimum Display CPM","Display Rev Share","LevelOne","APNX Publisher ID 2437","ID1","ID2","Associated BU: Account Name","Partnership Type","Account ID","Account Name","Account Status","Site ID","Site Property Name","SiteAlias ID","Alias Name","Passback","Source"
"SI-0404","DFP","0","SA-1398","1","AppNexus","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","718996","","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsr","Ok Magazine","a1G6000000DP3jH","okmagazine.com - Canada Exclusive","0","Web"
"SI-0404","DFP","0","SA-0813","0","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","90423165","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsr","Ok Magazine","a1G6000000DP3ZH","zzz.tc.en.rh.redux.americanmedia.okmagazine.passback","1","Web"
"SI-0404","DFP","0","SA-0812","1","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","78570405","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsr","Ok Magazine","a1G6000000DP3ZG","tc.en.rh.redux.americanmedia.okmagazine","0","Web"
"SI-0405","DFP","0","SA-1400","1","AppNexus","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","719075","","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czss","radaronline","a1G6000000DP3jJ","radaronline.com - Canada Exclusive","0","Web"
"SI-0405","DFP","0","SA-1399","1","AppNexus","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","1141811","","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czss","radaronline","a1G6000000DP3jI","Passback - American Media - Radaronline.com","1","Web"
"SI-0405","DFP","0","SA-0815","0","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","90543765","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czss","radaronline","a1G6000000DP3ZJ","zzz.tc.en.rh.redux.americanmedia.radaronline.passback","1","Web"
"SI-0405","DFP","0","SA-0814","1","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","78570645","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czss","radaronline","a1G6000000DP3ZI","tc.en.rh.redux.americanmedia.radaronline","0","Web"
"SI-0406","DFP","0","SA-1401","1","AppNexus","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","719079","","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czst","shape","a1G6000000DP3jK","shape.com - Canada Exclusive","0","Web"
"SI-0406","DFP","0","SA-0816","1","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","78570765","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czst","shape","a1G6000000DP3ZK","tc.en.rh.redux.americanmedia.shape","0","Web"
"SI-0407","DFP","0","SA-1402","1","AppNexus","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","719080","","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsu","soapoperadigest","a1G6000000DP3jL","soapoperadigest.com - Canada Exclusive","0","Web"
"SI-0407","DFP","0","SA-0817","1","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","78570885","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsu","soapoperadigest","a1G6000000DP3ZL","tc.en.rh.redux.americanmedia.soapoperadigest","0","Web"
"SI-0408","DFP","0","SA-1403","1","AppNexus","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","718882","","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsv","Star Magazine","a1G6000000DP3jM","Starmagazine.com - Canada Exclusive","0","Web"
"SI-0408","DFP","0","SA-0818","1","DFP","Songza (100% < Min CPM, Rev Share > Min CPM)","USD","1.00","70","1","371333","78571005","-","Redux Media Inc.","Rep House Exclusive","0016000000PpSm1","American Media","Inactive","a1F60000004Czsv","Star Magazine","a1G6000000DP3ZM","tc.en.rh.redux.americanmedia.starmagazine","0","Web"
"SI-0409","DFP","1","SA-0819","1","DFP","Model 1","USD","","80","1","","69746925","-","Redux Media Inc.","Rep House Exclusive","0016000000rdzny","Ask.fm","Inactive","a1F60000004Czsw","ask.fm","a1G6000000DP3ZN","tc.en.rh.redux.ask.fm","0","Web"
"SI-0974","DFP","1","SA-2321","1","DFP","","CAD","","","1","","20611845","-","Redux Media Inc.","Remnant","0016000000NUQ6f","Askmen.com","Inactive","a1F600000042Jg8","Ask Men","a1G6000000DoRgi","Newsletter - Ask Men","0","Newsletter"
"SI-0410","DFP","1","SA-0820","1","DFP","","CAD","","70","1","","20691405","-","Redux Media Inc.","Remnant","0016000000WZvxp","Baby-gaga.com","Inactive","a1F60000004Czsx","Baby Gaga","a1G6000000DP3ZO","RH EN - Redux - Baby Gaga - Baby Gaga","0","Web"
"SI-0064","DFP","1","SA-0159","1","DFP","Model 1","CAD","","","0","","89512725","96965685","Transcontinental Interactive inc.","Partners","0016000001EgZmP","Bam Strategie","Active","a1F60000004CznN","Divine (English)","a1G6000000DP3Oj","tc.en.widgetad/divine","0","Web"
"SI-0065","DFP","1","SA-0161","1","DFP","Model 1","CAD","","","0","","89512725","98433405","Transcontinental Interactive inc.","Partners","0016000001EgZmP","Bam Strategie","Active","a1F60000004CznO","Web Saver (English)","a1G6000000DP3Ol","tc.en.widgetad/websaver","0","Web"
"SI-0849","DFP","1","SA-2107","1","DFP","Model 1","CAD","","","0","","89512605","96965805","Transcontinental Interactive inc.","Partners","0016000001EgZmP","Bam Strategie","Active","a1F60000004D9lA","Divine (French)","a1G6000000DP7Ko","tc.fr.widgetad/divine","0","Web"
"SI-0850","DFP","1","SA-2125","1","DFP","Model 1","CAD","","","0","","89512605","103449885","Transcontinental Interactive inc.","Partners","0016000001EgZmP","Bam Strategie","Active","a1F60000004D9lF","Web Saver (French)","a1G6000000DP7L6","tc.fr.widgetad/websaver","0","Web"
"SI-0411","DFP","1","SA-1404","1","AppNexus","Model 1","CAD","","70","1","548477","1177062","","Redux Media Inc.","Rep House Exclusive","00160000019RyEx","Berez Media","Inactive","a1F60000004Czsy","brainorbeauty","a1G6000000DP3jN","brainorbeauty.com - Canada Exclusive","0","Web"
"SI-0411","DFP","1","SA-0821","1","DFP","Model 1","CAD","","70","1","548477","90610965","-","Redux Media Inc.","Rep House Exclusive","00160000019RyEx","Berez Media","Inactive","a1F60000004Czsy","brainorbeauty","a1G6000000DP3ZP","tc.en.rh.redux.berez.brainorbeauty","0","Web"
"SI-0412","DFP","1","SA-1408","1","AppNexus","Model 1","CAD","","70","1","548477","1177056","","Redux Media Inc.","Rep House Exclusive","00160000019RyEx","Berez Media","Inactive","a1F60000004Czsz","localglamour","a1G6000000DP3jR","localglamour.com  - Canada Exclusive","0","Web"
"SI-0412","DFP","1","SA-0822","1","DFP","Model 1","CAD","","70","1","548477","90611085","-","Redux Media Inc.","Rep House Exclusive","00160000019RyEx","Berez Media","Inactive","a1F60000004Czsz","localglamour","a1G6000000DP3ZQ","tc.en.rh.redux.berez.localglamour","0","Web"
"SI-0413","DFP","1","SA-1409","1","AppNexus","Model 1","CAD","","70","1","548477","1177046","","Redux Media Inc.","Rep House Exclusive","00160000019RyEx","Berez Media","Inactive","a1F60000004Czt0","onlinechic","a1G6000000DP3jS","onlinechic.com - Canada Exclusive","0","Web"
"SI-0413","DFP","1","SA-0823","1","DFP","Model 1","CAD","","70","1","548477","90611205","-","Redux Media Inc.","Rep House Exclusive","00160000019RyEx","Berez Media","Inactive","a1F60000004Czt0","onlinechic","a1G6000000DP3ZR","tc.en.rh.redux.berez.onlinechic","0","Web"
"SI-0414","DFP","1","SA-1411","1","AppNexus","Model 1","CAD","","70","1","528543","1115241","","Redux Media Inc.","Rep House Exclusive","001600000181DdS","Bidness ETC","Inactive","a1F60000004Czt1","bidnessetc","a1G6000000DP3jU","Passback - bidnessetc.com","1","Web"
"SI-0414","DFP","1","SA-1410","1","AppNexus","Model 1","CAD","","70","1","528543","1111360","","Redux Media Inc.","Rep House Exclusive","001600000181DdS","Bidness ETC","Inactive","a1F60000004Czt1","bidnessetc","a1G6000000DP3jT","bidnessetc.com - Canada Exclusive","0","Web"
"SI-0414","DFP","1","SA-0824","1","DFP","Model 1","CAD","","70","1","528543","88445325","-","Redux Media Inc.","Rep House Exclusive","001600000181DdS","Bidness ETC","Inactive","a1F60000004Czt1","bidnessetc","a1G6000000DP3ZS","tc.en.rh.redux.bidnessetc","0","Web"
"SI-0710","AppNexus","1","SA-1909","1","AppNexus","Model 1","USD","","70","1","358315","685465","","Redux Media Inc.","Remnant Exclusive","0016000000y9BUE","Big D Net","Inactive","a1F60000004D83B","Hiphopwired.com","a1G6000000DP6R7","Hiphopwired.com - United States","0","Web"
"SI-0078","DFP","1","SA-0175","0","DFP","Model 1","CAD","","70","1","","70572885","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznb","Calgary Fashion","a1G6000000DP3Oz","zzztc.en.rph.blg_eti.calgaryfashion_.site","0","Site"
"SI-0079","DFP","1","SA-0176","0","DFP","Model 1","CAD","","70","1","","70573125","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznc","Chic Chic Bling Blinh","a1G6000000DP3P0","zzztc.fr.rph.blg_eti.chichicblingblinh_.site","0","Site"
"SI-0080","DFP","1","SA-0177","0","DFP","Model 1","CAD","","70","1","","77538765","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznd","Chocolat and Chilies","a1G6000000DP3P1","zzztc.en.rph.blg_eti.chocolateandchillies_.site","0","Site"
"SI-0081","DFP","1","SA-0178","0","DFP","Model 1","CAD","","70","1","","70573245","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Czne","Coco and Cowe","a1G6000000DP3P2","zzztc.en.rph.blg_eti.cocoandcowe_.site","0","Site"
"SI-0082","DFP","1","SA-0179","0","DFP","Model 1","CAD","","70","1","","70800765","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznf","Dans la cabine","a1G6000000DP3P3","zzztc.fr.rph.blg_eti.danslacabine_.site","0","Site"
"SI-0083","DFP","1","SA-0180","0","DFP","Model 1","CAD","","70","1","","72078285","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Czng","Falling in style","a1G6000000DP3P4","zzztc.en.rph.blg_cov.fallinginstyle_.site","0","Site"
"SI-0084","DFP","1","SA-0181","0","DFP","Model 1","CAD","","70","1","","70573965","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznh","Leah says","a1G6000000DP3P5","zzztc.en.rph.blg_eti.leahsays_.site","0","Site"
"SI-0085","DFP","1","SA-0182","0","DFP","Model 1","CAD","","70","1","","70574085","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Czni","Lionslacelattes","a1G6000000DP3P6","zzztc.en.rph.blg_eti.lionslacelattes_.site","0","Site"
"SI-0086","DFP","1","SA-0183","0","DFP","Model 1","CAD","","70","1","","70574565","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznj","Mode 34b","a1G6000000DP3P7","zzztc.fr.rph.blg_eti.mode34b_.site","0","Site"
"SI-0087","DFP","1","SA-0184","0","DFP","Model 1","CAD","","70","0","","70575885","76141965","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznk","The Notice","a1G6000000DP3P8","zzztc.en.rph.blg_eti.thenotice_.site/2013","0","Site"
"SI-0088","DFP","1","SA-0185","1","DFP","Model 1","CAD","","70","1","","77090925","-","Redux Media Inc.","Remnant","0016000001EgZmZ","BLG","Inactive","a1F60000004Cznl","tweenhood","a1G6000000DP3P9","tc.en.rph.blg_.tweenhood_.site","0","Site"
"SI-0415","DFP","1","SA-1414","1","AppNexus","Model 1","CAD","","70","1","634787","1644251","","Redux Media Inc.","Rep House Exclusive","0016000001B49cF","Bored Panda","Inactive","a1F60000004Czt2","boredpanda","a1G6000000DP3jX","Passback - Boredpanda.com","1","Web"
"SI-0415","DFP","1","SA-1413","1","AppNexus","Model 1","CAD","","70","1","634787","1497425","","Redux Media Inc.","Rep House Exclusive","0016000001B49cF","Bored Panda","Inactive","a1F60000004Czt2","boredpanda","a1G6000000DP3jW","boredpanda.com - Mobile - Canada Exclusive","0","Web"
"SI-0415","DFP","1","SA-1412","1","AppNexus","Model 1","CAD","","70","1","634787","1489202","","Redux Media Inc.","Rep House Exclusive","0016000001B49cF","Bored Panda","Inactive","a1F60000004Czt2","boredpanda","a1G6000000DP3jV","boredpanda.com - Canada Exclusive","0","Web"
"SI-0415","DFP","1","SA-0826","1","DFP","Model 1","CAD","","70","1","634787","98511885","-","Redux Media Inc.","Rep House Exclusive","0016000001B49cF","Bored Panda","Inactive","a1F60000004Czt2","boredpanda","a1G6000000DP3ZU","tc.en.rh.redux.boredpanda.mobile","0","Mobile"
"SI-0415","DFP","1","SA-0825","1","DFP","Model 1","CAD","","70","1","634787","98482245","-","Redux Media Inc.","Rep House Exclusive","0016000001B49cF","Bored Panda","Inactive","a1F60000004Czt2","boredpanda","a1G6000000DP3ZT","tc.en.rh.redux.boredpanda","0","Web"
"SI-0416","DFP","1","SA-1416","1","AppNexus","Model 1","CAD","","75","1","554824","1482588","","Redux Media Inc.","Rep House Exclusive","00160000019xGzX","BuySellTrade","Inactive","a1F60000004Czt3","buyselltrade","a1G6000000DP3jZ","Passback - Buyselltrade.ca","1","Web"
"SI-0416","DFP","1","SA-1415","1","AppNexus","Model 1","CAD","","75","1","554824","1195354","","Redux Media Inc.","Rep House Exclusive","00160000019xGzX","BuySellTrade","Inactive","a1F60000004Czt3","buyselltrade","a1G6000000DP3jY","Buyselltrade.ca - Canada Exclusive","0","Web"
"SI-0416","DFP","1","SA-0827","1","DFP","Model 1","CAD","","75","1","554824","91324245","-","Redux Media Inc.","Rep House Exclusive","00160000019xGzX","BuySellTrade","Inactive","a1F60000004Czt3","buyselltrade","a1G6000000DP3ZV","tc.en.rh.redux.buyselltrade","0","Web"
"SI-0196","DFP","1","SA-0371","1","DFP","Model 1","CAD","","70","1","","36614085","-","Transcontinental Interactive inc.","Partners","0016000001EgZma","CAA Magazine","Active","a1F60000004CzpV","CAA Magazine","a1G6000000DP3S9","tc.caa-magazine","0","Web"
"SI-0417","DFP","1","SA-1418","1","AppNexus","Model 1","CAD","","75","1","323182","621211","","Redux Media Inc.","Rep House Exclusive","0016000000cFA7K","Care2.com","Inactive","a1F60000004Czt4","care2","a1G6000000DP3jb","Passback - Care2","1","Web"
"SI-0417","DFP","1","SA-1417","1","AppNexus","Model 1","CAD","","75","1","323182","621209","","Redux Media Inc.","Rep House Exclusive","0016000000cFA7K","Care2.com","Inactive","a1F60000004Czt4","care2","a1G6000000DP3ja","Care2.com","0","Web"
"SI-0417","DFP","1","SA-0828","1","DFP","Model 1","CAD","","75","1","323182","68597805","-","Redux Media Inc.","Rep House Exclusive","0016000000cFA7K","Care2.com","Inactive","a1F60000004Czt4","care2","a1G6000000DP3ZW","tc.en.rh.redux.care2","0","Web"
"SI-0874","DFP","1","SA-2265","1","AppNexus","Model 1","USD","","70","1","346077","1993615","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeM","Cnet","a1G6000000DoQhh","Cnet.com - Canada Exclusive","0","Web"
"SI-0874","DFP","1","SA-2264","1","DFP","Model 1","USD","","70","1","346077","120419565","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeM","Cnet","a1G6000000DoQhc","tc.en.rh.redux.cbs.cnet","0","Web"
"SI-0869","DFP","1","SA-2270","1","AppNexus","Model 1","USD","","70","1","346077","1998087","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBds","TVGuide","a1G6000000DoQi6","TVGuide.com - Canada Exclusive","0","Web"
"SI-0869","DFP","1","SA-2271","1","DFP","Model 1","USD","","70","1","346077","120422805","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBds","TVGuide","a1G6000000DoQiB","tc.en.rh.redux.cbs.tvguide","0","Web"
"SI-0875","DFP","1","SA-2222","1","DFP","Model 1","USD","","70","1","346077","119832645","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeR","24-7 Sports","a1G6000000DoOUI","tc.en.rh.redux.cbs.247sports","0","Web"
"SI-0875","DFP","1","SA-2233","1","AppNexus","Model 1","USD","","70","1","346077","1967153","","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeR","24-7 Sports","a1G6000000DoOhR","247sports.com - Canada","0","Web"
"SI-0872","DFP","1","SA-2269","1","DFP","Model 1","USD","","70","1","346077","120422325","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeC","TechRepublic","a1G6000000DoQi1","tc.en.rh.redux.cbs.techRepublic","0","Web"
"SI-0872","DFP","1","SA-2268","1","AppNexus","Model 1","USD","","70","1","346077","1996667","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeC","TechRepublic","a1G6000000DoQhw","TechRepublic.com - Canada Exclusive","0","Web"
"SI-0870","DFP","1","SA-2223","1","DFP","Model 1","USD","","70","1","346077","120422685","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBdx","Chowhound","a1G6000000DoOUN","tc.en.rh.redux.cbs.chowhound","0","Web"
"SI-0870","DFP","1","SA-2234","1","AppNexus","Model 1","USD","","70","1","346077","1997739","","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBdx","Chowhound","a1G6000000DoOhW","Chowhound.com - Canada","0","Web"
"SI-0873","DFP","1","SA-2267","1","DFP","Model 1","USD","","70","1","346077","120421485","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeH","Download","a1G6000000DoQhr","tc.en.rh.redux.cbs.download","0","Web"
"SI-0873","DFP","1","SA-2266","1","AppNexus","Model 1","USD","","70","1","346077","1995182","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBeH","Download","a1G6000000DoQhm","Download.com - Canada Exclusive","0","Web"
"SI-0871","DFP","1","SA-2273","1","DFP","Model 1","USD","","70","1","346077","120422445","-","Redux Media Inc.","Remnant","0016000000NC4Po","CBS Interactive","Active","a1F60000004DBe7","ZDNet","a1G6000000DoQiQ","tc.en.rh.redux.cbs.ZDNet","0","Web"
